"subject" "activity" "measurement" "measurement_mean"
5 "SITTING" "fBodyAccMag-mean()" -0.615398333179546
5 "SITTING" "fBodyAccMag-std()" -0.701751352
5 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.655946556409091
5 "SITTING" "fBodyBodyAccJerkMag-std()" -0.678263386272727
5 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.811489426954546
5 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.819710025909091
5 "SITTING" "fBodyBodyGyroMag-mean()" -0.751386388977273
5 "SITTING" "fBodyBodyGyroMag-std()" -0.764755196909091
5 "SITTING" "fBodyGyro-mean()-X" -0.699592499804545
5 "SITTING" "fBodyGyro-mean()-Y" -0.768391057704545
5 "SITTING" "fBodyGyro-mean()-Z" -0.706976939
5 "SITTING" "fBodyGyro-std()-X" -0.741040010704546
5 "SITTING" "fBodyGyro-std()-Y" -0.763270009863636
5 "SITTING" "fBodyGyro-std()-Z" -0.773304709545455
5 "SITTING" "tBodyAcc-mean()-X" 0.263185284113636
5 "SITTING" "tBodyAcc-mean()-Y" -0.0241545131847727
5 "SITTING" "tBodyAcc-mean()-Z" -0.111929508522727
5 "SITTING" "tBodyAcc-std()-X" -0.623502622575
5 "SITTING" "tBodyAcc-std()-Y" -0.573235302688636
5 "SITTING" "tBodyAcc-std()-Z" -0.705567324818182
5 "SITTING" "tBodyAccJerk-mean()-X" 0.0502709776590909
5 "SITTING" "tBodyAccJerk-mean()-Y" 0.0561734565045455
5 "SITTING" "tBodyAccJerk-mean()-Z" -0.011580669765
5 "SITTING" "tBodyAccJerk-std()-X" -0.669836775636364
5 "SITTING" "tBodyAccJerk-std()-Y" -0.658504309840909
5 "SITTING" "tBodyAccJerk-std()-Z" -0.782556299568182
5 "SITTING" "tBodyAccJerkMag-mean()" -0.684823290568182
5 "SITTING" "tBodyAccJerkMag-std()" -0.664523563725
5 "SITTING" "tBodyAccMag-mean()" -0.595802807772727
5 "SITTING" "tBodyAccMag-std()" -0.633170928477273
5 "SITTING" "tBodyGyro-mean()-X" -0.0365947325605545
5 "SITTING" "tBodyGyro-mean()-Y" -0.105133891520455
5 "SITTING" "tBodyGyro-mean()-Z" 0.115818915795455
5 "SITTING" "tBodyGyro-std()-X" -0.728937486318182
5 "SITTING" "tBodyGyro-std()-Y" -0.763323667568182
5 "SITTING" "tBodyGyro-std()-Z" -0.737426247409091
5 "SITTING" "tBodyGyroJerk-mean()-X" -0.0711807375227273
5 "SITTING" "tBodyGyroJerk-mean()-Y" -0.0513036736363636
5 "SITTING" "tBodyGyroJerk-mean()-Z" -0.0359787309772727
5 "SITTING" "tBodyGyroJerk-std()-X" -0.762386189690909
5 "SITTING" "tBodyGyroJerk-std()-Y" -0.821563427431818
5 "SITTING" "tBodyGyroJerk-std()-Z" -0.765717041136364
5 "SITTING" "tBodyGyroJerkMag-mean()" -0.792555358904545
5 "SITTING" "tBodyGyroJerkMag-std()" -0.808887872727273
5 "SITTING" "tBodyGyroMag-mean()" -0.666552168090909
5 "SITTING" "tBodyGyroMag-std()" -0.729743566622727
5 "SITTING" "tGravityAcc-mean()-X" 0.57092229
5 "SITTING" "tGravityAcc-mean()-Y" 0.0331321709318182
5 "SITTING" "tGravityAcc-mean()-Z" 0.170291321863636
5 "SITTING" "tGravityAcc-std()-X" -0.963156442045455
5 "SITTING" "tGravityAcc-std()-Y" -0.954401585
5 "SITTING" "tGravityAcc-std()-Z" -0.947853918863636
5 "SITTING" "tGravityAccMag-mean()" -0.595802807772727
5 "SITTING" "tGravityAccMag-std()" -0.633170928477273
5 "STANDING" "fBodyAcc-mean()-X" -0.567851746089286
5 "STANDING" "fBodyAcc-mean()-Y" -0.465076825875
5 "STANDING" "fBodyAcc-mean()-Z" -0.607129982964286
5 "STANDING" "fBodyAcc-std()-X" -0.541272937178571
5 "STANDING" "fBodyAcc-std()-Y" -0.44557228
5 "STANDING" "fBodyAcc-std()-Z" -0.557030335892857
5 "STANDING" "fBodyAccJerk-mean()-X" -0.610771936357143
5 "STANDING" "fBodyAccJerk-mean()-Y" -0.588270409017857
5 "STANDING" "fBodyAccJerk-mean()-Z" -0.697345194867857
5 "STANDING" "fBodyAccJerk-std()-X" -0.627084325125
5 "STANDING" "fBodyAccJerk-std()-Y" -0.587298772517857
5 "STANDING" "fBodyAccJerk-std()-Z" -0.738720785428571
5 "STANDING" "fBodyAccMag-mean()" -0.520712350357143
5 "STANDING" "fBodyAccMag-std()" -0.610034989946429
5 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.568990343028571
5 "STANDING" "fBodyBodyAccJerkMag-std()" -0.60700609225
5 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.732842231271429
5 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.738608377892857
5 "STANDING" "fBodyBodyGyroMag-mean()" -0.623837516814286
5 "STANDING" "fBodyBodyGyroMag-std()" -0.630694592408929
5 "STANDING" "fBodyGyro-mean()-X" -0.602085888821429
5 "STANDING" "fBodyGyro-mean()-Y" -0.659004203214286
5 "STANDING" "fBodyGyro-mean()-Z" -0.612041222232143
5 "STANDING" "fBodyGyro-std()-X" -0.684586471607143
5 "STANDING" "fBodyGyro-std()-Y" -0.627281452142857
5 "STANDING" "fBodyGyro-std()-Z" -0.664193665892857
5 "STANDING" "tBodyAcc-mean()-X" 0.250163992910714
5 "STANDING" "tBodyAcc-mean()-Y" -0.0247631608696429
5 "STANDING" "tBodyAcc-mean()-Z" -0.103693393785714
5 "STANDING" "tBodyAcc-std()-X" -0.547630838339286
5 "STANDING" "tBodyAcc-std()-Y" -0.426935763426786
5 "STANDING" "tBodyAcc-std()-Z" -0.549835429285714
5 "STANDING" "tBodyAccJerk-mean()-X" 0.0869146423642857
5 "STANDING" "tBodyAccJerk-mean()-Y" 0.021752327089375
5 "STANDING" "tBodyAccJerk-mean()-Z" -0.0210756299382143
5 "STANDING" "tBodyAccJerk-std()-X" -0.601008274982143
5 "STANDING" "tBodyAccJerk-std()-Y" -0.573408726678571
5 "STANDING" "tBodyAccJerk-std()-Z" -0.718616262714286
5 "STANDING" "tBodyAccJerkMag-mean()" -0.607996570535714
5 "STANDING" "tBodyAccJerkMag-std()" -0.583425380451786
5 "STANDING" "tBodyAccMag-mean()" -0.469685996828571
5 "STANDING" "tBodyAccMag-std()" -0.528497328678571
5 "STANDING" "tBodyGyro-mean()-X" 0.0543122644232143
5 "STANDING" "tBodyGyro-mean()-Y" -0.117139284948214
5 "STANDING" "tBodyGyro-mean()-Z" 0.0788824276928571
5 "STANDING" "tBodyGyro-std()-X" -0.663051505714286
5 "STANDING" "tBodyGyro-std()-Y" -0.635437984285714
5 "STANDING" "tBodyGyro-std()-Z" -0.624355712339286
5 "STANDING" "tBodyGyroJerk-mean()-X" -0.0948451617355357
5 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0824621379321429
5 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0682230040267857
5 "STANDING" "tBodyGyroJerk-std()-X" -0.681198273035714
5 "STANDING" "tBodyGyroJerk-std()-Y" -0.745242145535714
5 "STANDING" "tBodyGyroJerk-std()-Z" -0.739164602321429
5 "STANDING" "tBodyGyroJerkMag-mean()" -0.7245592565375
5 "STANDING" "tBodyGyroJerkMag-std()" -0.72617841625
5 "STANDING" "tBodyGyroMag-mean()" -0.523441362821429
5 "STANDING" "tBodyGyroMag-std()" -0.582473131583929
5 "STANDING" "tGravityAcc-mean()-X" 0.531521707321429
5 "STANDING" "tGravityAcc-mean()-Y" 0.00975653569642857
5 "STANDING" "tGravityAcc-mean()-Z" 0.264678718598214
5 "STANDING" "tGravityAcc-std()-X" -0.942805175357143
5 "STANDING" "tGravityAcc-std()-Y" -0.940235418571429
5 "STANDING" "tGravityAcc-std()-Z" -0.924328726964286
5 "STANDING" "tGravityAccMag-mean()" -0.469685996828571
5 "STANDING" "tGravityAccMag-std()" -0.528497328678571
5 "WALKING" "fBodyAcc-mean()-X" -0.991909722142857
5 "WALKING" "fBodyAcc-mean()-Y" -0.979677955535714
5 "WALKING" "fBodyAcc-mean()-Z" -0.988969460892857
5 "WALKING" "fBodyAcc-std()-X" -0.992117714821429
5 "WALKING" "fBodyAcc-std()-Y" -0.977239328392857
5 "WALKING" "fBodyAcc-std()-Z" -0.985060213214286
5 "WALKING" "fBodyAccJerk-mean()-X" -0.992640936071429
5 "WALKING" "fBodyAccJerk-mean()-Y" -0.987727425714286
5 "WALKING" "fBodyAccJerk-mean()-Z" -0.991263442857143
5 "WALKING" "fBodyAccJerk-std()-X" -0.993110516785714
5 "WALKING" "fBodyAccJerk-std()-Y" -0.987932689285714
5 "WALKING" "fBodyAccJerk-std()-Z" -0.99286884125
5 "WALKING" "fBodyAccMag-mean()" -0.985630043214286
5 "WALKING" "fBodyAccMag-std()" -0.9841041
5 "WALKING" "fBodyBodyAccJerkMag-mean()" -0.992374476964286
5 "WALKING" "fBodyBodyAccJerkMag-std()" -0.991235850357143
5 "WALKING" "fBodyBodyGyroJerkMag-mean()" -0.996186976428571
5 "WALKING" "fBodyBodyGyroJerkMag-std()" -0.995765159642857
5 "WALKING" "fBodyBodyGyroMag-mean()" -0.982563001607143
5 "WALKING" "fBodyBodyGyroMag-std()" -0.97294682125
5 "WALKING" "fBodyGyro-mean()-X" -0.991040904642857
5 "WALKING" "fBodyGyro-mean()-Y" -0.992328708928571
5 "WALKING" "fBodyGyro-mean()-Z" -0.97443890125
5 "WALKING" "fBodyGyro-std()-X" -0.9920569575
5 "WALKING" "fBodyGyro-std()-Y" -0.990752009285714
5 "WALKING" "fBodyGyro-std()-Z" -0.973678445357143
5 "WALKING" "tBodyAcc-mean()-X" 0.282935164107143
5 "WALKING" "tBodyAcc-mean()-Y" -0.0168258235951786
5 "WALKING" "tBodyAcc-mean()-Z" -0.110476838732143
5 "WALKING" "tBodyAcc-std()-X" -0.992028584464286
5 "WALKING" "tBodyAcc-std()-Y" -0.977643498035714
5 "WALKING" "tBodyAcc-std()-Z" -0.986117240714286
5 "WALKING" "tBodyAccJerk-mean()-X" 0.0750071465357143
5 "WALKING" "tBodyAccJerk-mean()-Y" 0.00741376871553571
5 "WALKING" "tBodyAccJerk-mean()-Z" 0.00139670856677679
5 "WALKING" "tBodyAccJerk-std()-X" -0.992542891964286
5 "WALKING" "tBodyAccJerk-std()-Y" -0.987406899107143
5 "WALKING" "tBodyAccJerk-std()-Z" -0.99277738375
5 "WALKING" "tBodyAccJerkMag-mean()" -0.992650260535714
5 "WALKING" "tBodyAccJerkMag-std()" -0.992453345
5 "WALKING" "tBodyAccMag-mean()" -0.98733324
5 "WALKING" "tBodyAccMag-std()" -0.983359515178571
5 "WALKING" "tBodyGyro-mean()-X" -0.0267873760803571
5 "WALKING" "tBodyGyro-mean()-Y" -0.0835240768392857
5 "WALKING" "tBodyGyro-mean()-Z" 0.113265293017857
5 "WALKING" "tBodyGyro-std()-X" -0.991804455
5 "WALKING" "tBodyGyro-std()-Y" -0.991303593392857
5 "WALKING" "tBodyGyro-std()-Z" -0.972001002678571
5 "WALKING" "tBodyGyroJerk-mean()-X" -0.0985266105
5 "WALKING" "tBodyGyroJerk-mean()-Y" -0.0397083572678571
5 "WALKING" "tBodyGyroJerk-mean()-Z" -0.0604640695035714
5 "WALKING" "tBodyGyroJerk-std()-X" -0.996390743571429
5 "WALKING" "tBodyGyroJerk-std()-Y" -0.995582385535714
5 "WALKING" "tBodyGyroJerk-std()-Z" -0.995094053035714
5 "WALKING" "tBodyGyroJerkMag-mean()" -0.996695039821429
5 "WALKING" "tBodyGyroJerkMag-std()" -0.996015549285714
5 "WALKING" "tBodyGyroMag-mean()" -0.968249277857143
5 "WALKING" "tBodyGyroMag-std()" -0.973825308035714
5 "WALKING" "tGravityAcc-mean()-X" 0.424161543089286
5 "WALKING" "tGravityAcc-mean()-Y" 0.360432681785714
5 "WALKING" "tGravityAcc-mean()-Z" 0.348534227410714
5 "WALKING" "tGravityAcc-std()-X" -0.985390898571429
5 "WALKING" "tGravityAcc-std()-Y" -0.9833225525
5 "WALKING" "tGravityAcc-std()-Z" -0.984310833035714
5 "WALKING" "tGravityAccMag-mean()" -0.98733324
5 "WALKING" "tGravityAccMag-std()" -0.983359515178571
5 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" -0.609830427574468
5 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Y" -0.405711862689574
5 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Z" -0.508061762212766
5 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-X" -0.606578525346809
5 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Y" -0.370063770765957
5 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Z" -0.416301378297872
5 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.642128615148936
5 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.527962283987234
5 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.63677954
5 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" -0.639470961106383
5 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" -0.529984496487234
5 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" -0.708281982765957
5 "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" -0.533866951319149
5 "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" -0.625159198085106
5 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.574403701276596
5 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" -0.604883732834043
5 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.727700528297872
5 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.763609491595745
5 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" -0.603643588170213
5 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" -0.598046729148936
5 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" -0.633796134617021
5 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Y" -0.598280724361702
5 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.506239200702128
5 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.685563478297872
5 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" -0.513617951255319
5 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.489365880702128
5 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-X" 0.276406930361702
5 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Y" -0.0189904869976596
5 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.11739832587234
5 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.607046235553191
5 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Y" -0.353483702106383
5 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Z" -0.417090634680851
5 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" 0.068358425787234
5 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" -0.00980782493829787
5 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" -0.00687241798446808
5 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" -0.62431774693617
5 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" -0.512544888719149
5 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Z" -0.672785882446808
5 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" -0.577978503440426
5 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" -0.586101849957447
5 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.460895457617021
5 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.546303751148936
5 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" -0.017429119993617
5 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Y" -0.0882820525531915
5 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Z" 0.0651145597106383
5 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-X" -0.671729784468085
5 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Y" -0.540742203255319
5 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Z" -0.453346989851064
5 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-X" -0.0972315861617021
5 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0326624977110638
5 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0476311109510638
5 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-X" -0.692704612340426
5 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Y" -0.745290841914894
5 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.681207773829787
5 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" -0.70996505417234
5 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.734504495744681
5 "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" -0.479494358574468
5 "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" -0.553662910702128
5 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-X" 0.671496264319149
5 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.0528116380212766
5 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" 0.00776161898851063
5 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.969590138723404
5 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.962639320425532
5 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" -0.945237835106383
5 "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" -0.460895457617021
5 "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" -0.546303751148936
5 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.643580637297872
5 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Y" -0.534874264531915
5 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Z" -0.669647956148936
5 "WALKING_UPSTAIRS" "fBodyAcc-std()-X" -0.639538892148936
5 "WALKING_UPSTAIRS" "fBodyAcc-std()-Y" -0.504965958017021
5 "WALKING_UPSTAIRS" "fBodyAcc-std()-Z" -0.587250286808511
5 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.679426496234042
5 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.627798223442553
5 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.754686842146808
5 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.683695598638298
5 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.601507176687234
5 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.78074689893617
5 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.610224491155319
5 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.679780794255319
5 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.629952152014894
5 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.661672493617021
5 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.766032018361702
5 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.774866596906383
5 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.677086385612766
5 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.680646916085106
5 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.654445205106383
5 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Y" -0.710833888510638
5 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.67602449623617
5 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.723311150957447
5 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" -0.653272278468085
5 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.734618208510638
5 "WALKING_UPSTAIRS" "tBodyAcc-mean()-X" 0.272716665106383
5 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Y" -0.0157751028468085
5 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.0979987320638298
5 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.639832297170213
5 "WALKING_UPSTAIRS" "tBodyAcc-std()-Y" -0.493264252617021
5 "WALKING_UPSTAIRS" "tBodyAcc-std()-Z" -0.592258551468085
5 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.0535555051619149
5 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" 0.0210854544678723
5 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" 0.0153888821304255
5 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.666737279880851
5 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.602297781191489
5 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.768278998276596
5 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.658673100595745
5 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.642496076595745
5 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.554531255765957
5 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.615143021361702
5 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" -0.0594807828361702
5 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Y" -0.0546554341744681
5 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Z" 0.0763981306148936
5 "WALKING_UPSTAIRS" "tBodyGyro-std()-X" -0.704622526802128
5 "WALKING_UPSTAIRS" "tBodyGyro-std()-Y" -0.670321012829787
5 "WALKING_UPSTAIRS" "tBodyGyro-std()-Z" -0.69810476293617
5 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-X" -0.0869832392914894
5 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0573640585510638
5 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0592242537393617
5 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-X" -0.692609022010638
5 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Y" -0.772812191744681
5 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.751920752914894
5 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.750405214170213
5 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.762182919319149
5 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" -0.593327114617021
5 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.640219586191489
5 "WALKING_UPSTAIRS" "tGravityAcc-mean()-X" 0.681479751276596
5 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" 0.0279260248914894
5 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" 0.0477665487595745
5 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.966265346808511
5 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.945170151489362
5 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.911549582553192
5 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" -0.554531255765957
5 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.615143021361702
6 "LAYING" "fBodyAcc-mean()-X" -0.543166202929825
6 "LAYING" "fBodyAcc-mean()-Y" -0.496741333594737
6 "LAYING" "fBodyAcc-mean()-Z" -0.604921507526316
6 "LAYING" "fBodyAcc-std()-X" -0.526304456719298
6 "LAYING" "fBodyAcc-std()-Y" -0.513021847280702
6 "LAYING" "fBodyAcc-std()-Z" -0.576720403964912
6 "LAYING" "fBodyAccJerk-mean()-X" -0.586238913696491
6 "LAYING" "fBodyAccJerk-mean()-Y" -0.571155345017544
6 "LAYING" "fBodyAccJerk-mean()-Z" -0.677298768421053
6 "LAYING" "fBodyAccJerk-std()-X" -0.597156228596491
6 "LAYING" "fBodyAccJerk-std()-Y" -0.554926262614035
6 "LAYING" "fBodyAccJerk-std()-Z" -0.739313911403509
6 "LAYING" "fBodyAccMag-mean()" -0.536137107177193
6 "LAYING" "fBodyAccMag-std()" -0.621286362017544
6 "LAYING" "fBodyBodyAccJerkMag-mean()" -0.55140162045614
6 "LAYING" "fBodyBodyAccJerkMag-std()" -0.590739157526316
6 "LAYING" "fBodyBodyGyroJerkMag-mean()" -0.768066007192982
6 "LAYING" "fBodyBodyGyroJerkMag-std()" -0.779031747333333
6 "LAYING" "fBodyBodyGyroMag-mean()" -0.689792794210526
6 "LAYING" "fBodyBodyGyroMag-std()" -0.701333841754386
6 "LAYING" "fBodyGyro-mean()-X" -0.655981034280702
6 "LAYING" "fBodyGyro-mean()-Y" -0.682809750175439
6 "LAYING" "fBodyGyro-mean()-Z" -0.607780867
6 "LAYING" "fBodyGyro-std()-X" -0.741127093210526
6 "LAYING" "fBodyGyro-std()-Y" -0.659602941122807
6 "LAYING" "fBodyGyro-std()-Z" -0.636657935210526
6 "LAYING" "tBodyAcc-mean()-X" 0.281107625263158
6 "LAYING" "tBodyAcc-mean()-Y" -0.0128474729403509
6 "LAYING" "tBodyAcc-mean()-Z" -0.110621469640351
6 "LAYING" "tBodyAcc-std()-X" -0.530066685526316
6 "LAYING" "tBodyAcc-std()-Y" -0.485301606610526
6 "LAYING" "tBodyAcc-std()-Z" -0.563257998982456
6 "LAYING" "tBodyAccJerk-mean()-X" 0.0823627273333333
6 "LAYING" "tBodyAccJerk-mean()-Y" -0.00635415799580702
6 "LAYING" "tBodyAccJerk-mean()-Z" 0.0126505815827018
6 "LAYING" "tBodyAccJerk-std()-X" -0.572712565
6 "LAYING" "tBodyAccJerk-std()-Y" -0.548382431070175
6 "LAYING" "tBodyAccJerk-std()-Z" -0.708723745438597
6 "LAYING" "tBodyAccJerkMag-mean()" -0.585506362096491
6 "LAYING" "tBodyAccJerkMag-std()" -0.567066751438597
6 "LAYING" "tBodyAccMag-mean()" -0.484677205894737
6 "LAYING" "tBodyAccMag-std()" -0.544966088912281
6 "LAYING" "tBodyGyro-mean()-X" -0.0467750167473684
6 "LAYING" "tBodyGyro-mean()-Y" -0.0514992202805088
6 "LAYING" "tBodyGyro-mean()-Z" 0.110970133447368
6 "LAYING" "tBodyGyro-std()-X" -0.719364875087719
6 "LAYING" "tBodyGyro-std()-Y" -0.664418772280702
6 "LAYING" "tBodyGyro-std()-Z" -0.600193528070175
6 "LAYING" "tBodyGyroJerk-mean()-X" -0.0971019692192982
6 "LAYING" "tBodyGyroJerk-mean()-Y" -0.0284496478403509
6 "LAYING" "tBodyGyroJerk-mean()-Z" -0.0366762670175439
6 "LAYING" "tBodyGyroJerk-std()-X" -0.704919432807018
6 "LAYING" "tBodyGyroJerk-std()-Y" -0.765265277701754
6 "LAYING" "tBodyGyroJerk-std()-Z" -0.705620763508772
6 "LAYING" "tBodyGyroJerkMag-mean()" -0.737008580701754
6 "LAYING" "tBodyGyroJerkMag-std()" -0.765666130842105
6 "LAYING" "tBodyGyroMag-mean()" -0.585272847577193
6 "LAYING" "tBodyGyroMag-std()" -0.660800451070175
6 "LAYING" "tGravityAcc-mean()-X" 0.767199622105263
6 "LAYING" "tGravityAcc-mean()-Y" -0.178961832070175
6 "LAYING" "tGravityAcc-mean()-Z" -0.158647832140351
6 "LAYING" "tGravityAcc-std()-X" -0.978380920877193
6 "LAYING" "tGravityAcc-std()-Y" -0.970973806315789
